Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker
2024-12-15,,,,,,,,
2024-12-16,192.648128127054,198.77108139081076,192.3984157132465,196.43377685546875,44934900.0,0.0,0.0,GOOGL
2024-12-17,197.02308705872431,201.18828813489583,194.7556941593745,195.1951904296875,43504000.0,0.0,0.0,GOOGL
2024-12-18,194.99541962680925,196.77337069091053,187.52402890568504,188.18325805664065,34166100.0,0.0,0.0,GOOGL
2024-12-19,191.40955777871685,192.8079411518366,188.16329650997008,188.2931365966797,32265200.0,0.0,0.0,GOOGL
2024-12-20,185.5662759965657,192.66809720587491,185.00692266360085,191.18980407714844,63462900.0,0.0,0.0,GOOGL
2024-12-21,185.5662759965657,192.66809720587491,185.00692266360085,191.18980407714844,63462900.0,,,
2024-12-22,185.5662759965657,192.66809720587491,185.00692266360085,191.18980407714844,63462900.0,,,
2024-12-23,192.3984151157297,194.87557322669755,189.93125525567427,194.40611267089844,25675000.0,0.0,0.0,GOOGL
2024-12-24,194.61585613024195,195.8843994140625,193.55707797257895,195.8843994140625,10403300.0,0.0,0.0,GOOGL
2024-12-25,194.61585613024195,195.8843994140625,193.55707797257895,195.8843994140625,10403300.0,,,
2024-12-26,194.92550545907343,196.5236710149013,194.1564021929594,195.375,12046600.0,0.0,0.0,GOOGL
2024-12-27,194.72573696465105,195.09532170060632,190.43068040496257,192.5382537841797,18891400.0,0.0,0.0,GOOGL
2024-12-28,194.72573696465105,195.09532170060632,190.43068040496257,192.5382537841797,18891400.0,,,
2024-12-29,194.72573696465105,195.09532170060632,190.43068040496257,192.5382537841797,18891400.0,,,
2024-12-30,189.58165840021292,192.3284948186424,188.90243274221345,191.0200042724609,14264700.0,0.0,0.0,GOOGL
2024-12-31,190.8601960597075,191.73918864322025,188.29314510160168,189.08224487304688,17466900.0,0.0,0.0,GOOGL
2025-01-01,190.8601960597075,191.73918864322025,188.29314510160168,189.08224487304688,17466900.0,,,
2025-01-02,190.43067970164265,191.7791328258186,187.2843094002135,189.2120819091797,20370800.0,0.0,0.0,GOOGL
2025-01-03,191.1498514336812,192.9877463613902,189.76145103861663,191.56936645507807,18596200.0,0.0,0.0,GOOGL
2025-01-04,191.1498514336812,192.9877463613902,189.76145103861663,191.56936645507807,18596200.0,,,
2025-01-05,191.1498514336812,192.9877463613902,189.76145103861663,191.56936645507807,18596200.0,,,
2025-01-06,193.75684931380115,197.99197728329847,193.6270092243641,196.64352416992188,29563600.0,0.0,0.0,GOOGL
2025-01-07,196.8832529983184,200.7687774852745,194.37614589069548,195.2651214599609,26487200.0,0.0,0.0,GOOGL
2025-01-08,192.3484808074723,196.06418741382137,192.1586969389352,193.7268829345703,24864800.0,0.0,0.0,GOOGL
2025-01-09,192.3484808074723,196.06418741382137,192.1586969389352,193.7268829345703,24864800.0,,,
2025-01-10,194.07648645979597,196.29393386115163,190.09107094303812,191.81907653808597,26665200.0,0.0,0.0,GOOGL
2025-01-11,194.07648645979597,196.29393386115163,190.09107094303812,191.81907653808597,26665200.0,,,
2025-01-12,194.07648645979597,196.29393386115163,190.09107094303812,191.81907653808597,26665200.0,,,
2025-01-13,189.8513620671916,190.96007055747597,187.14447278422705,190.79026794433597,21823700.0,0.0,0.0,GOOGL
2025-01-14,191.0200024296161,191.75914137705388,188.0933651847724,189.4418182373047,17174900.0,0.0,0.0,GOOGL
2025-01-15,192.8678659974796,196.1341084636535,191.6392852545324,195.32504272460935,21776000.0,0.0,0.0,GOOGL
2025-01-16,193.91666057341888,195.2551153784116,192.58818877757312,192.6880798339844,17815400.0,0.0,0.0,GOOGL
2025-01-17,196.3039099407615,197.00310160992169,193.52710928235737,195.77452087402344,27735100.0,0.0,0.0,GOOGL
2025-01-18,196.3039099407615,197.00310160992169,193.52710928235737,195.77452087402344,27735100.0,,,
2025-01-19,196.3039099407615,197.00310160992169,193.52710928235737,195.77452087402344,27735100.0,,,
2025-01-20,196.3039099407615,197.00310160992169,193.52710928235737,195.77452087402344,27735100.0,,,
2025-01-21,198.84100497169504,202.05728678766425,197.6423732117847,197.8221740722656,29971300.0,0.0,0.0,GOOGL
2025-01-22,198.83100862292844,200.24937329507208,197.3027698797832,198.1417999267578,26200600.0,0.0,0.0,GOOGL
2025-01-23,197.9120626387185,200.06958147081755,194.9754423241231,197.7522430419922,26951400.0,0.0,0.0,GOOGL
2025-01-24,197.87211722888603,200.66888399183227,197.77222616967975,199.9796905517578,23877500.0,0.0,0.0,GOOGL
2025-01-25,197.87211722888603,200.66888399183227,197.77222616967975,199.9796905517578,23877500.0,,,
2025-01-26,197.87211722888603,200.66888399183227,197.77222616967975,199.9796905517578,23877500.0,,,
2025-01-27,192.18865606918456,196.65351502081776,190.5105808080997,191.5893402099609,41728900.0,0.0,0.0,GOOGL
2025-01-28,192.52826307792665,195.2551182563093,190.4606370613745,195.0753326416016,24157900.0,0.0,0.0,GOOGL
2025-01-29,195.33503253066368,196.5636133163606,193.20747792712064,195.18521118164065,18218300.0,0.0,0.0,GOOGL
2025-01-30,197.7722225159478,201.16830508891937,197.4426003161396,200.638916015625,24354700.0,0.0,0.0,GOOGL
2025-01-31,201.76762828746985,205.24362078448016,201.56786140671957,203.78530883789065,32042000.0,0.0,0.0,GOOGL
2025-02-01,201.76762828746985,205.24362078448016,201.56786140671957,203.78530883789065,32042000.0,,,
2025-02-02,201.76762828746985,205.24362078448016,201.56786140671957,203.78530883789065,32042000.0,,,
2025-02-03,200.45913255035472,203.5156099470352,199.8698149328218,200.99850463867188,27838300.0,0.0,0.0,GOOGL
2025-02-04,203.1560274761925,206.81182081300247,202.57669285659676,206.14259338378903,43856400.0,0.0,0.0,GOOGL
2025-02-05,190.85021363044223,192.52827375908595,187.81370210065404,191.1099090576172,70373900.0,0.0,0.0,GOOGL
2025-02-06,189.28200260132084,191.8790177044823,188.50290111861952,191.3795928955078,29297400.0,0.0,0.0,GOOGL
2025-02-07,190.83022332592188,190.9600634127379,183.02921021692137,185.1267852783203,49315000.0,0.0,0.0,GOOGL
2025-02-08,190.83022332592188,190.9600634127379,183.02921021692137,185.1267852783203,49315000.0,,,
2025-02-09,190.83022332592188,190.9600634127379,183.02921021692137,185.1267852783203,49315000.0,,,
2025-02-10,187.1344857224474,187.98349876976383,185.6461942754068,186.2554931640625,23105600.0,0.0,0.0,GOOGL
2025-02-11,184.81715184499052,186.72495835838524,184.0680145980673,185.10682678222656,21239500.0,0.0,0.0,GOOGL
2025-02-12,183.0092376906385,184.8970629566076,181.62083725948915,183.39878845214844,22072600.0,0.0,0.0,GOOGL
